id,created_at,date,money,bank,who,content,class
5634,,2020/8/25,-55,現金,軒,午餐-mos,餐費
5635,,2020/8/25,-85,黑狗(軒),霖,機車加油,交通
5636,,2020/8/24,-20,黑狗(軒),軒,豆漿,飲料
5637,,2020/8/24,-100,現金,軒,午餐-萬年齋,餐費
5638,,2020/8/24,-287,黑狗(軒),-,迷克夏代墊,代墊
5639,,2020/8/24,287,現金,-,迷克夏收款,代墊收款
5640,,2020/8/24,-85,現金,霖,午餐-柱子便當,餐費
5641,,2020/8/23,-530,現金,一起,早午餐-雞牛漢堡,餐費
5642,,2020/8/23,-85,現金,一起,乾成的六順豆花,交際
5643,,2020/8/23,-50,土銀(霖),霖,茶湯會,飲料
5644,,2020/8/23,50,現金,-,邱屌茶湯會收款,代墊收款
5645,,2020/8/23,-50,土銀(霖),-,邱屌茶湯會代墊,代墊
5646,,2020/8/23,-60,黑狗(軒),軒,50嵐,飲料
5647,,2020/8/23,-960,現金,一起,晚餐-黑美林熱炒,餐費
5648,,2020/8/23,-100,現金,一起,集資大樂透,娛樂
5649,,2020/8/23,-100,現金,-,借阿唐100元,代墊
5650,,2020/8/23,-21,黑狗(軒),霖,水,飲料
5651,,2020/8/22,-60,現金,一起,電影差額,娛樂
5652,,2020/8/22,-75,現金,一起,停車場費用,交通
5653,,2020/8/22,-5300,黑狗(軒),-,和牛涮代刷金額,代墊
5654,,2020/8/22,5300,現金,-,和牛涮收款金額,代墊收款
5655,,2020/8/22,-1082,黑狗(軒),一起,晚餐-和牛涮,餐費
5656,,2020/8/22,-1118,現金,霖,(過敏)長庚醫院急診+健保卡押金,醫療
5657,,2020/8/22,-42,黑狗(軒),一起,水*2,飲料
5658,,2020/8/22,-42,黑狗(軒),一起,邱屌+牛的水,交際
5659,,2020/8/21,-600,黑狗(軒),一起,全聯,家用
5660,,2020/8/21,-400,現金,霖,剪頭髮,衣物
5661,,2020/8/21,-128,黑狗(軒),霖,午餐-麥當勞,餐費
5662,,2020/8/21,-155,黑狗(軒),軒,午餐-麥當勞,餐費
5663,,2020/8/21,-173,黑狗(軒),-,承晏午餐麥當勞代墊,代墊
5664,,2020/8/21,-101,中信(軒),一起,早餐-7-11,餐費
5665,,2020/8/21,-340,現金,一起,晚餐-老又新,餐費
5666,,2020/8/21,30,台新(軒),-,湘 轉帳費收款,代墊收款
5667,,2020/8/20,-217,黑狗(軒),-,迷克夏,代墊
5668,,2020/8/20,217,現金,-,迷克夏,代墊收款
5669,,2020/8/20,-85,現金,霖,午餐-柱子便當,餐費
5670,,2020/8/20,-61,現金,軒,買給阿霖茶湯會,飲料
5671,,2020/8/20,-90,現金,一起,2b鉛筆+立可白,家用
5672,,2020/8/20,-3000,台新(軒),-,atm提款,洗錢
5673,,2020/8/19,-90,現金,軒,午餐-金仙便當,餐費
5674,,2020/8/19,-30,現金,軒,早餐-包子,餐費
5675,,2020/8/19,-65,黑狗(軒),霖,午餐-711,餐費
5676,,2020/8/19,-376,台新(軒),霖,電話費,網路
5677,,2020/8/19,-376,台新(軒),軒,電話費,網路
5678,,2020/8/19,-1260,現金,一起,小潘鳳凰酥*6,交際
5679,,2020/8/19,-20,黑狗(軒),軒,豆漿,飲料
5680,,2020/8/19,-100,黑狗(軒),軒,機車加油,交通
5681,,2020/8/18,-1565,黑狗(軒),-,出差-到二林廠交通費,代墊
5682,,2020/8/17,-60,現金,霖,午餐-炒飯,餐費
5683,,2020/8/17,-87,黑狗(軒),霖,機車加油,交通
5684,,2020/8/17,-100,現金,軒,求婚用戒指糖,結婚
5685,,2020/8/16,-45,現金,一起,停車費,交通
5686,,2020/8/16,-259,黑狗(軒),一起,全聯,家用
5687,,2020/8/16,-2000,現金,一起,胡同燒肉,餐費
5688,,2020/8/16,500,現金,-,佳佳汪喵罐頭錢,代墊收款
5689,,2020/8/15,-500,黑狗(軒),一起,汽車加油,交通
5690,,2020/8/15,-195,現金,一起,上輝仙草,餐費
5691,,2020/8/15,-231,現金,一起,仙草汁+仙草凍*3給阿姨小舅媽,交際
5692,,2020/8/14,-80,現金,一起,苗栗天空之城,飲料
5693,,2020/8/14,-100,現金,一起,巧克力莊園,餐費
5694,,2020/8/14,-250,現金,軒,樹林頭夜市烤肉+滷味,餐費
5695,,2020/8/14,-50,土銀(霖),霖,茶湯會,飲料
5696,,2020/8/14,-60,現金,軒,50嵐,飲料
5697,,2020/8/14,100,台新(軒),-,推薦好友加入白狗100元,額外收入
5698,,2020/8/13,-95,現金,霖,午餐-4+break,餐費
5699,,2020/8/13,-262,黑狗(軒),-,迷克夏代墊,代墊
5700,,2020/8/13,262,現金,-,迷克夏收款,代墊收款
5701,,2020/8/13,-680,黑狗(軒),軒,求婚用可樂,結婚
5702,,2020/8/12,-1500,台新(軒),一起,黑角設計訂金,結婚
5703,,2020/8/12,-30,現金,軒,包子,餐費
5704,,2020/8/12,-85,現金,霖,午餐-柱子便當,餐費
5705,,2020/8/12,-145,黑狗(軒),-,mos幸萱代墊,代墊
5706,,2020/8/12,145,現金,-,mos幸萱收款,代墊收款
5707,,2020/8/11,3000,台新(軒),-,現金存入台新(軒),洗錢
5708,,2020/8/11,-20,黑狗(軒),軒,豆漿,飲料
5709,,2020/8/11,-65,現金,霖,午餐-711,餐費
5710,,2020/8/11,-101,黑狗(軒),一起,豆漿+牛奶,飲料
5711,,2020/8/11,553,台新(軒),-,湘小白吸帽巾+老媽拌麵收款,代墊收款
5712,,2020/8/11,980,現金,-,老媽拌麵收款,代墊收款
5713,,2020/8/11,-280,台新(軒),一起,老媽拌麵*2,餐費
5714,,2020/8/10,-90,現金,霖,午餐-楊家涼麵,餐費
5715,,2020/8/10,-40,現金,霖,早餐-飯糰,餐費
5716,,2020/8/10,-100,黑狗(軒),軒,機車加油,交通
5717,,2020/8/10,-888,黑狗(軒),霖,GBF-必得,娛樂
5718,,2020/8/10,-413,現金,軒,送朱朱幸萱小白吸帽巾,交際
5719,,2020/8/10,-413,現金,-,幫湘墊小白吸帽巾,代墊
5720,,2020/8/10,-980,台新(軒),-,代墊公司老媽拌麵的摳摳,代墊
5721,,2020/8/9,-1800,黑狗(軒),-,老四川火鍋(唐嫻nu),代墊
5722,,2020/8/9,1800,現金,-,老四川火鍋(唐嫻nu),代墊收款
5723,,2020/8/9,-1281,黑狗(軒),一起,老四川火鍋,餐費
5724,,2020/8/8,-660,現金,一起,午餐佳品鐵板燒,餐費
5725,,2020/8/8,-50,土銀(霖),霖,茶湯會,飲料
5726,,2020/8/7,-1455,黑狗(軒),-,燒肉同話,代墊
5727,,2020/8/7,-487,黑狗(軒),軒,燒肉同話,餐費
5728,,2020/8/7,1455,現金,-,燒肉同話摳摳,代墊收款
5729,,2020/8/7,-358,黑狗(軒),-,7-11咖啡,代墊
5730,,2020/8/7,358,現金,-,7-11咖啡,代墊收款
5731,,2020/8/7,-125,現金,一起,trees bread高級麵包,餐費
5732,,2020/8/7,-125,現金,一起,trees bread高級麵包分享小舅媽,交際
5733,,2020/8/7,-75,黑狗(軒),霖,機車加油,交通
5734,,2020/8/7,-380,現金,一起,蘋果醋+麵包,餐費
5735,,2020/8/7,-85,現金,霖,午餐-便當,餐費
5736,,2020/8/7,250,現金,-,農遊卷,額外收入
5737,,2020/8/7,-55,現金,一起,過碳酸鈉,家用
5738,,2020/8/6,84141,台新(軒),-,華南(軒)轉到台新(軒),洗錢
5739,,2020/8/6,-945,黑狗(軒),-,湘爸小米手環,代墊
5740,,2020/8/6,-945,黑狗(軒),軒,湘生日禮物小米手環,交際
5741,,2020/8/6,-70,現金,霖,午餐-炒飯,餐費
5742,,2020/8/6,-680,黑狗(軒),-,二吉軒豆花,代墊
5743,,2020/8/6,680,現金,-,二吉軒豆花摳摳,代墊收款
5744,,2020/8/6,945,現金,-,湘爸小米手環錢收款,代墊收款
5745,,2020/8/5,-275,黑狗(軒),-,迷克夏代墊,代墊
5746,,2020/8/5,275,現金,-,迷克夏收款,代墊收款
5747,,2020/8/5,31633,土銀(霖),-,7月薪水,薪資
5748,,2020/8/5,-39429,台新(軒),-,繳黑狗卡費,洗錢
5749,,2020/8/5,2000,台新(軒),-,三倍卷回饋,額外收入
5750,,2020/8/5,39429,黑狗(軒),-,卡費結清,洗錢
5751,,2020/8/5,-120,現金,軒,肉伯雞肉飯,餐費
5752,,2020/8/5,-30000,土銀(霖),-,轉到台新(軒),洗錢
5753,,2020/8/5,30000,台新(軒),-,土銀(霖)轉過來,洗錢
5754,,2020/8/5,-100,現金,霖,午餐-輕白色,餐費
5755,,2020/8/5,-1327,黑狗(軒),一起,咪咪飼料*2包,寵物
5756,,2020/8/5,-200,現金,霖,霖機車換機油,交通
5757,,2020/8/5,34141,華南(軒),-,7月薪水,薪資
5758,,2020/8/5,-84141,華南(軒),-,轉到台新(軒),洗錢
5759,,2020/8/5,970,現金,-,代墊收款阿姨充電線充電頭,代墊收款
5760,,2020/8/5,30,現金,-,多的零頭,額外收入
5761,,2020/8/4,659,台新(軒),-,7月信用卡回饋,額外收入
5762,,2020/8/4,-60,現金,霖,午餐-楊家涼麵,餐費
5763,,2020/8/4,-250,現金,軒,軒機車換機油,交通
5764,,2020/8/4,-125,黑狗(軒),-,代墊mos,代墊
5765,,2020/8/4,125,現金,-,收款mos,代墊收款
5766,,2020/8/3,-23994,台新(軒),-,繳中信卡費,洗錢
5767,,2020/8/3,-600,台新(軒),一起,貓谷結婚書約(客製化),結婚
5768,,2020/8/3,-349,中信(軒),一起,6月卡費鬍鬚張,餐費
5769,,2020/8/3,23994,中信(軒),-,卡費結清,洗錢
5770,,2020/8/3,-85,現金,霖,午餐-柱子便當,餐費
5771,,2020/8/3,-3000,台新(軒),-,ATM領款,洗錢
5772,,2020/8/3,-106,黑狗(軒),軒,機車加油,交通
5773,,2020/8/3,453,台新(軒),-,刷卡回饋摳摳,額外收入
5774,,2020/8/2,-25,現金,軒,吐司+蛋,餐費
5775,,2020/8/2,-160,現金,軒,度小月,餐費
5776,,2020/8/2,-160,現金,霖,度小月,餐費
5777,,2020/8/2,-300,黑狗(軒),一起,牛奶*2豆漿*1保鮮膜/品客*2,家用
5778,,2020/8/2,-180,黑狗(軒),一起,止癢眼藥水,醫療
5779,,2020/8/1,-82,黑狗(軒),霖,麥當勞早餐,餐費
5780,,2020/8/1,-105,黑狗(軒),軒,麥當勞早餐,餐費
5781,,2020/8/1,-20,黑狗(軒),霖,機車停車費,交通
5782,,2020/8/1,-15,黑狗(軒),-,湘瓶裝水,代墊
5783,,2020/8/1,15,現金,-,湘瓶裝水摳摳,代墊收款
5784,,2020/8/1,-1000,現金,軒,衣服,衣物
5785,,2020/8/1,-1670,黑狗(軒),軒,衣服,衣物
5786,,2020/8/1,-210,現金,霖,難吃劉山東牛肉麵,餐費
5787,,2020/8/1,-210,現金,軒,難吃劉山東牛肉麵,餐費
5788,,2020/8/1,-60,現金,霖,50嵐,飲料
5789,,2020/8/1,-60,現金,軒,五十嵐,飲料
5790,,2020/8/1,-30,黑狗(軒),一起,礦泉水,飲料
5791,,2020/8/1,-170,現金,霖,布克湖,餐費
5792,,2020/8/1,-170,現金,軒,布克湖,餐費
5793,,2020/7/31,-327,黑狗(軒),-,待墊MOS,代墊
5794,,2020/7/31,327,現金,-,收款MOS摳摳,代墊收款
5795,,2020/7/31,-275,現金,軒,像被詐騙的相撲火鍋,餐費
5796,,2020/7/31,-1812,土銀(霖),一起,網路費,網路
5797,,2020/7/31,-95,現金,霖,午餐-品泰先,餐費
5798,,2020/7/31,-160,黑狗(軒),霖,mos鱈魚堡套餐,餐費
5799,,2020/7/31,-135,黑狗(軒),軒,摩斯熱狗堡套餐,餐費
5800,,2020/7/31,-85,黑狗(軒),霖,加油(機車),交通
5801,,2020/7/31,211,台新(軒),-,存款息,額外收入
5802,,2020/7/31,30,台新(霖),-,存款息,額外收入
5803,,2020/7/30,-800,台新(軒),-,ATM領款,洗錢
5804,,2020/7/30,-80,黑狗(軒),軒,八方雲集,餐費
5805,,2020/7/30,-85,黑狗(軒),-,八方雲集代墊,代墊
5806,,2020/7/30,85,現金,-,八方雲集收摳摳,代墊收款
5807,,2020/7/30,-60,現金,霖,午餐-炒飯,餐費
5808,,2020/7/30,-516,台新(霖),-,代墊佳佳罐頭+排毛粉,代墊
5809,,2020/7/30,-484,台新(霖),一起,咪咪小魚乾+鰲毛粉,寵物
5810,,2020/7/30,-500,現金,軒,開群下午茶公費,餐費
5811,,2020/7/30,-20,黑狗(軒),軒,全家無糖豆漿,飲料
5812,,2020/7/29,-570,黑狗(軒),軒,國泰回診(甲亢),醫療
5813,,2020/7/29,-1450,黑狗(軒),-,高鐵南港台中來回（公司）,代墊
5814,,2020/7/29,-170,現金,-,高鐵到水資來回（公司）,代墊
5815,,2020/7/29,6300,台新(軒),-,阿好阿姨踏步機,代墊收款
5816,,2020/7/29,500,台新(軒),-,阿好阿姨踏步機(價差),額外收入
5817,,2020/7/29,20000,台新(軒),-,年中獎金(軒),薪資
5818,,2020/7/29,-970,黑狗(軒),-,小米充電器+充電線(阿姨),代墊
5819,,2020/7/29,-92,黑狗(軒),軒,機車加油,交通
5820,,2020/7/28,-50000,台新(軒),-,轉到華南(軒),洗錢
5821,,2020/7/28,50000,華南(軒),-,台新(軒)轉來的,洗錢
5822,,2020/7/28,-50000,台新(軒),-,轉到新光(軒),洗錢
5823,,2020/7/28,-85,現金,霖,午餐-手工麵,餐費
5824,,2020/7/28,-40000,台新(霖),-,轉到新光(軒),洗錢
5825,,2020/7/27,-888,黑狗(軒),軒,樓下運動團課4堂,運動
5826,,2020/7/27,-655,黑狗(軒),軒,運費+運動褲,運動
5827,,2020/7/27,-20,黑狗(軒),軒,無糖豆漿,飲料
5828,,2020/7/27,-99,現金,霖,午餐-柱子便當,餐費
5829,,2020/7/27,-100000,台新(軒),-,轉到新光(軒),洗錢
5830,,2020/7/27,-100000,華南(軒),-,轉到新光(軒),洗錢
5831,,2020/7/27,-200,現金,一起,槓龜威力彩,娛樂
5832,,2020/7/26,-304,黑狗(軒),一起,麥當勞,餐費
5833,,2020/7/26,-50,現金,軒,鹹水雞青菜,餐費
5834,,2020/7/25,-450,現金,一起,廖家牛肉麵,餐費
5835,,2020/7/25,-66,黑狗(軒),霖,茶湯會+袋子,飲料
5836,,2020/7/25,-170,現金,軒,健康滷味,餐費
5837,,2020/7/25,-145,現金,霖,健康滷味,餐費
5838,,2020/7/25,-45,黑狗(軒),-,代買茶湯會,代墊
5839,,2020/7/25,45,現金,-,收款茶湯會,代墊收款
5840,,2020/7/24,-80,現金,霖,午餐-福鑫麵食館,餐費
5841,,2020/7/24,-301,黑狗(軒),-,代墊50嵐,代墊
5842,,2020/7/24,301,現金,-,收款50嵐,代墊收款
5843,,2020/7/24,-320,黑狗(軒),一起,掛鉤,家用
5844,,2020/7/24,-120,黑狗(軒),一起,送阿睿3個掛鉤,交際
5845,,2020/7/24,-892,黑狗(軒),霖,GBF-必得,娛樂
5846,,2020/7/24,-95,現金,軒,肉伯,餐費
5847,,2020/7/24,-125,現金,霖,肉伯,餐費
5848,,2020/7/24,-87,黑狗(軒),霖,機車加油,交通
5849,,2020/7/24,-86,黑狗(軒),軒,機車加油,交通
5850,,2020/7/23,-85,現金,霖,午餐-楊家涼麵,餐費
5851,,2020/7/23,-100,現金,軒,老三麵店,餐費
5852,,2020/7/23,-200,現金,一起,槓龜威力彩,娛樂
5853,,2020/7/23,-6300,黑狗(軒),-,阿好阿姨踏步機,代墊
5854,,2020/7/23,-121,黑狗(軒),-,代買五十嵐,代墊
5855,,2020/7/23,121,現金,-,收款五十嵐,代墊收款
5856,,2020/7/23,700,土銀(霖),-,6月代墊款入帳(公司),洗錢
5857,,2020/7/22,-460,黑狗(軒),軒,燕麥*4盒,餐費
5858,,2020/7/22,-3000,台新(軒),-,ATM領現金,洗錢
5859,,2020/7/22,-100,現金,軒,午餐-就是義大利麵,餐費
5860,,2020/7/22,-100,現金,霖,午餐-柱子便當,餐費
5861,,2020/7/22,3000,現金,-,三倍卷紙本,額外收入
5862,,2020/7/22,-3450,現金,軒,小戴球拍+63線+雙色握把布,運動
5863,,2020/7/22,-123,土銀(霖),一起,茶湯會 請阿唐雅嫻小bee,交際
5864,,2020/7/22,-55,黑狗(軒),一起,麥當勞大薯買一送一,餐費
5865,,2020/7/21,-85,現金,霖,午餐-柱子便當,餐費
5866,,2020/7/21,-891,黑狗(軒),-,阿姨買車子罩套,交際
5867,,2020/7/21,-220,現金,一起,可愛村便當,餐費
5868,,2020/7/21,-300,現金,一起,洗牙,醫療
5869,,2020/7/20,-95,現金,霖,午餐-梁記火雞肉飯,餐費
5870,,2020/7/20,-200,現金,軒,老闆土豆,交際
5871,,2020/7/20,-18,現金,軒,水,飲料
5872,,2020/7/20,-725,黑狗(軒),軒,高鐵雲林-南港,交通
5873,,2020/7/20,-695,黑狗(軒),-,肥鑫高鐵費,代墊
5874,,2020/7/20,1800,現金,-,肥鑫高鐵+牛排摳摳收款,代墊收款
5875,,2020/7/20,-1490,現金,一起,請家人吃雨村,交際
5876,,2020/7/20,-96,中信(軒),霖,加油(機車),交通
5877,,2020/7/19,-93,中信(軒),軒,加油(機車),交通
5878,,2020/7/19,-20,現金,一起,停車費(機車),交通
5879,,2020/7/19,-450,黑狗(軒),一起,午餐-北車炸豬排,餐費
5880,,2020/7/19,-43,黑狗(軒),軒,7-11的水+肥鑫飲料,飲料
5881,,2020/7/19,-370,現金,軒,晚餐-喜樂牛排,餐費
5882,,2020/7/19,-250,黑狗(軒),軒,請大家喝大苑子,交際
5883,,2020/7/19,-40,現金,軒,停車費,交通
5884,,2020/7/19,-275,現金,-,肥鑫牛排費代墊,代墊
5885,,2020/7/19,-250,黑狗(軒),一起,請肥鑫吃炸豬排,交際
5886,,2020/7/18,-480,現金,一起,午餐-樂麵屋,餐費
5887,,2020/7/18,-70,現金,霖,晚餐-芝鄉涼麵,餐費
5888,,2020/7/18,-55,現金,軒,晚餐-芝鄉涼麵,餐費
5889,,2020/7/18,1000,台新(軒),-,湘罰單,代墊收款
5890,,2020/7/18,2000,台新(軒),-,湘水電費,洗錢
5891,,2020/7/17,-1210,台新(軒),-,轉到中信(軒),洗錢
5892,,2020/7/17,1210,中信(軒),-,台新(軒)轉來,洗錢
5893,,2020/7/17,-1210,中信(軒),-,代付湘交通罰單,代墊
5894,,2020/7/17,210,現金,-,湘罰單摳摳先給尾數,代墊收款
5895,,2020/7/17,-1047,黑狗(軒),軒,氣泡水三箱,飲料
5896,,2020/7/17,-210,黑狗(軒),-,代刷大苑子,代墊
5897,,2020/7/17,210,現金,-,大苑子摳摳,代墊收款
5898,,2020/7/17,-105,現金,軒,午餐金泰燒臘,餐費
5899,,2020/7/17,-85,現金,霖,午餐-柱子便當,餐費
5900,,2020/7/16,-95,現金,霖,午餐-4+BREAK,餐費
5901,,2020/7/16,-695,黑狗(軒),軒,台北-雲林高鐵費,交通
5902,,2020/7/16,-830,黑狗(軒),-,代刷肥鑫高鐵費,代墊
5903,,2020/7/16,-134,黑狗(軒),-,代刷-50嵐,代墊
5904,,2020/7/16,-220,黑狗(軒),-,代刷-摩斯,代墊
5905,,2020/7/16,354,現金,-,50嵐+MOS摳摳,代墊收款
5906,,2020/7/15,-95,現金,軒,午餐-金泰燒臘便當,餐費
5907,,2020/7/15,-259,中信(軒),-,代刷-麻古,代墊
5908,,2020/7/15,259,現金,-,麻古摳摳,代墊收款
5909,,2020/7/15,-95,現金,霖,午餐-柱子便當,餐費
5910,,2020/7/14,-65,現金,霖,午餐-711,餐費
5911,,2020/7/14,-99,黑狗(軒),軒,加油(機車),交通
5912,,2020/7/14,-691,黑狗(軒),一起,全聯,家用
5913,,2020/7/14,-154,黑狗(軒),-,代刷-公司50嵐,代墊
5914,,2020/7/14,154,現金,-,50嵐摳摳,代墊收款
5915,,2020/7/14,195,土銀(霖),-,6月代墊款入帳(公司),洗錢
5916,,2020/7/13,-85,現金,霖,午餐-柱子便當,餐費
5917,,2020/7/13,400,現金,霖,看診健保卡退押金,代墊收款
5918,,2020/7/12,-190,現金,軒,午餐-好公道金雞園,餐費
5919,,2020/7/12,-170,現金,霖,午餐-好公道金雞園,餐費
5920,,2020/7/12,-60,黑狗(軒),軒,50嵐,飲料
5921,,2020/7/12,-2500,黑狗(軒),-,這一鍋代刷,代墊
5922,,2020/7/12,2500,現金,-,唐胡畢盈nu這一鍋的錢,代墊收款
5923,,2020/7/12,-100,黑狗(軒),霖,加油(機車),交通
5924,,2020/7/12,-960,黑狗(軒),一起,晚餐-這一鍋,餐費
5925,,2020/7/11,-138,黑狗(軒),霖,午餐-麥當勞,餐費
5926,,2020/7/11,-147,黑狗(軒),軒,午餐-麥當勞,餐費
5927,,2020/7/11,-2400,黑狗(軒),霖,羽球鞋,運動
5928,,2020/7/11,-100,黑狗(軒),軒,綁握把布,運動
5929,,2020/7/11,-1000,黑狗(軒),軒,三倍券,洗錢
5930,,2020/7/11,-209,黑狗(軒),-,代刷承晏午餐麥當勞,代墊
5931,,2020/7/11,209,現金,-,承晏午餐麥當勞,代墊收款
5932,,2020/7/11,-400,現金,霖,剪頭髮,衣物
5933,,2020/7/10,-95,現金,霖,午餐-品泰先,餐費
5934,,2020/7/10,-116,黑狗(軒),軒,午餐-鬍鬚張,餐費
5935,,2020/7/10,58,現金,軒,湘午餐摳摳,代墊收款
5936,,2020/7/10,-50,土銀(霖),霖,茶湯會,飲料
5937,,2020/7/10,-120,現金,霖,晚餐-巧之味,餐費
5938,,2020/7/10,-72,現金,軒,晚餐-巧之味,餐費
5939,,2020/7/9,-1307,黑狗(軒),一起,化妝水*4,家用
5940,,2020/7/9,-288,現金,軒,午餐-樂活火鍋,餐費
5941,,2020/7/9,-95,現金,霖,午餐-4+BREAK,餐費
5942,,2020/7/9,-275,現金,軒,睡衣,衣物
5943,,2020/7/9,-192,黑狗(軒),霖,茶裏王,飲料
5944,,2020/7/9,-60,黑狗(軒),軒,豆漿,飲料
5945,,2020/7/8,-50,中信(軒),軒,1000cc豆漿,飲料
5946,,2020/7/8,-85,現金,霖,午餐-柱子便當,餐費
5947,,2020/7/8,-89,黑狗(軒),軒,加油(機車),交通
5948,,2020/7/7,-60,現金,霖,午餐,餐費
5949,,2020/7/7,-50,現金,軒,早餐,餐費
5950,,2020/7/7,-90,現金,軒,午餐-金仙便當,餐費
5951,,2020/7/7,-300,現金,霖,急性過敏掛號200+打針100,醫療
5952,,2020/7/7,-30,中信(軒),霖,茶湯會,飲料
5953,,2020/7/7,-115,中信(軒),-,代刷大苑子,代墊
5954,,2020/7/7,115,現金,-,大苑子摳摳,代墊收款
5955,,2020/7/7,-400,現金,霖,掛號押金400,代墊
5956,,2020/7/6,-60,現金,霖,午餐-涼麵,餐費
5957,,2020/7/6,-40,現金,軒,早餐,餐費
5958,,2020/7/6,-300,現金,一起,威力彩*3,娛樂
5959,,2020/7/6,34855,台新(軒),-,華南(軒)轉過來,洗錢
5960,,2020/7/6,20000,台新(霖),-,華南(軒)轉過來,洗錢
5961,,2020/7/6,-25236,台新(軒),-,7月卡費,洗錢
5962,,2020/7/6,-3000,台新(軒),-,ATM領現金,洗錢
5963,,2020/7/5,-140,中信(軒),霖,午餐-大橋頭米糕,餐費
5964,,2020/7/5,-195,現金,霖,晚餐-老又新牛肉麵,餐費
5965,,2020/7/5,-480,現金,一起,環境規劃與管理的書,進修
5966,,2020/7/5,-190,中信(軒),軒,午餐-大橋頭米糕,餐費
5967,,2020/7/5,-195,現金,軒,晚餐-老又新牛肉麵,餐費
5968,,2020/7/5,31633,土銀(霖),-,薪水,薪資
5969,,2020/7/5,-30000,土銀(霖),-,轉到華南(軒),洗錢
5970,,2020/7/5,34836,華南(軒),-,薪水,薪資
5971,,2020/7/5,-34855,華南(軒),-,轉到台新(軒),洗錢
5972,,2020/7/5,30000,華南(軒),-,土銀(霖)轉過來,洗錢
5973,,2020/7/5,-20000,華南(軒),-,轉到台新(霖),洗錢
5974,,2020/7/5,-10000,華南(軒),-,轉到台新(軒),洗錢
5975,,2020/7/5,10000,台新(軒),-,華南(軒)轉過來,洗錢
5976,,2020/7/5,-150,中信(軒),-,代刷承晏大橋頭米糕,代墊
5977,,2020/7/5,150,現金,-,承晏大橋頭米糕摳摳,代墊收款
5978,,2020/7/4,-140,中信(軒),霖,午餐-熊貓外送牛肉鍋,餐費
5979,,2020/7/4,-200,現金,霖,晚餐-壽司郎+筋餅,餐費
5980,,2020/7/4,-974,中信(軒),一起,汽車加油,交通
5981,,2020/7/4,-200,現金,軒,晚餐-壽司郎+筋餅,餐費
5982,,2020/7/4,-100,現金,一起,停車費,交通
5983,,2020/7/4,-130,中信(軒),軒,午餐-熊貓外送海鮮鍋,餐費
5984,,2020/7/4,-120,中信(軒),-,代刷承晏米糕湯,代墊
5985,,2020/7/4,120,現金,-,承晏米糕湯摳摳,代墊收款
5986,,2020/7/3,-600,現金,霖,興雅季打,運動
5987,,2020/7/3,-81,中信(軒),霖,加油(機車),交通
5988,,2020/7/3,-150,現金,霖,晚餐-肉伯雞肉飯,餐費
5989,,2020/7/3,-85,現金,霖,午餐-手工麵,餐費
5990,,2020/7/3,-150,現金,軒,晚餐-肉伯雞肉飯,餐費
5991,,2020/7/3,-600,現金,軒,興雅季打,運動
5992,,2020/7/3,-77,中信(軒),軒,加油(機車),交通
5993,,2020/7/3,-100,現金,軒,早午餐,餐費
5994,,2020/7/3,465,台新(軒),-,回饋,額外收入
5995,,2020/7/2,-95,現金,霖,午餐-品泰先,餐費
5996,,2020/7/2,-47,黑狗(軒),軒,早餐,餐費
5997,,2020/7/2,-140,現金,軒,午餐,餐費
5998,,2020/7/2,-19000,中信(軒),-,代刷10/10-~10/11包棟住宿費用(日月紅茶亭),代墊
5999,,2020/7/2,-241,黑狗(軒),軒,steam遊戲,娛樂
